ID,Frequency (GHz),W1 (mm),L1 (mm),D1 (mm),W2 (mm),L2 (mm),S1,S2
1452,2.857,3.2748,15.5953,0.7412,4.9533,13.4091,129.78777,1066.4629
1453,2.6341,1.7246,13.77,1.4441,0.3532,17.0985,62.840454,534.7231
1454,3.1704,2.1758,16.4633,0.4746,1.6874,12.4262,34.735413,396.25668
1455,3.4644,3.3791,0.876,0.7912,2.3372,5.0366,24.663778,83.06996
1456,3.4872,2.4181,6.3913,1.4624,3.4938,4.3046,83.39723,626.63165
1457,2.4755,4.6024,13.7344,0.4814,4.047,15.9258,90.691696,741.99066
1458,1.1709,4.8302,12.5239,1.8324,2.5508,19.6306,52.499123,418.61774
1459,2.6327,0.5047,19.3715,1.2217,2.1909,13.7506,54.958744,564.1849
1460,2.3806,0.6245,10.4876,0.1484,1.5536,18.461,36.264236,305.13092
1461,2.5123,0.3275,2.0802,0.4404,2.127,12.6421,12.998747,13.936136
1462,4.8028,1.0914,8.5951,1.235,4.6507,4.8022,124.50534,952.79443
1463,4.7126,1.5829,13.6324,0.3043,4.401,7.3944,112.790955,948.3912
1464,2.3029,2.5834,2.2486,1.5684,0.2564,1.2202,121.953865,594.7306
1465,2.9992,3.0666,16.0279,1.1109,2.9656,6.1063,71.37872,680.5347
1466,0.5047,0.9677,14.9159,1.9083,4.8201,15.7016,131.62581,1052.0182
1467,4.9789,4.6759,13.4965,1.3509,4.7633,4.9119,128.88478,1066.6573
1468,4.2461,1.5048,4.6034,1.7342,2.3164,7.7447,43.78048,321.43347
1469,3.3019,4.5155,14.6154,1.5324,2.0243,4.5029,38.97998,418.66418
1470,0.8988,0.2083,5.1349,0.4801,0.6919,16.4765,30.521198,193.4669
1471,4.5055,0.1264,9.439,0.2977,4.8542,13.2111,119.62115,907.02716
1472,1.6398,0.1214,10.9174,1.2072,4.3694,4.8313,119.972946,964.6299
1473,2.5495,0.2895,7.7931,1.7611,3.095,8.931,77.29085,611.8742
1474,2.4381,0.4485,2.8901,0.1675,3.8987,5.2003,79.95057,529.4695
1475,0.7115,0.2422,17.8124,1.2941,3.3675,6.62,90.33209,841.27
1476,2.6383,1.9648,5.2471,1.8923,4.0415,15.1468,90.13583,603.8914
1477,0.9075,1.5063,15.0992,0.7917,3.924,2.3704,101.95231,907.08514
1478,1.7766,1.4643,14.9437,1.9257,4.8122,15.1196,132.00987,1058.8429
1479,1.7951,2.1506,8.8198,0.3157,1.14,14.152,19.690676,184.31989
1480,2.5849,0.5326,1.9524,1.1581,4.9713,15.1194,105.68915,619.6243
1481,4.1177,0.9499,9.9143,0.966,2.1619,8.6447,38.218124,360.3133
1482,2.447,0.5461,9.1984,1.6389,0.2022,16.3226,61.399574,471.719
1483,0.6351,2.4943,18.7604,0.4659,4.4434,12.7349,116.459984,1012.12616
1484,1.7183,4.7218,15.5566,0.8935,2.367,2.5446,43.321007,466.85083
1485,1.341,4.1544,9.879,1.9387,3.8711,1.6018,100.48821,810.7617
1486,1.5791,0.323,16.0492,1.3022,1.7788,3.7864,29.284134,352.50964
1487,1.2751,4.7619,13.5209,1.2132,4.7879,14.4956,121.96022,970.0948
1488,2.3371,0.6909,19.2772,1.4222,1.2273,5.8373,19.911549,303.31946
1489,4.3327,1.4762,1.6983,0.1801,2.2603,19.0663,12.484907,-35.739025
1490,1.021,2.0936,15.0632,0.7372,2.8205,8.5497,63.95715,607.476
1491,1.5126,3.9774,9.9204,0.2005,1.2251,11.073,10.05364,143.29611
1492,3.3955,2.9578,16.7161,1.7506,0.6465,18.7781,61.2315,557.0887
1493,2.4807,1.309,3.0504,1.9524,2.2867,12.9156,33.238632,172.22618
1494,4.2971,4.2803,1.2428,0.3277,4.3586,8.9548,80.39508,466.52112
1495,4.1234,4.9505,7.2741,1.5436,4.0924,6.4314,100.59029,760.66925
1496,3.9168,2.6037,19.7296,1.4842,0.4019,9.6978,23.277306,312.6488
1497,3.3617,2.5741,15.3905,1.3092,0.3785,4.8463,-2.22878,63.36405
1498,1.0337,2.3405,9.1302,1.8701,0.5879,12.6918,25.254358,229.76411
1499,3.8835,2.6601,18.4872,1.4864,1.2151,5.9628,18.52954,286.3435
1500,3.2115,4.2602,3.9508,1.1601,2.0756,5.7278,24.48278,161.22588
1501,4.5358,0.3533,2.6234,0.9461,2.4964,7.0046,38.183834,232.52284
1502,0.5245,4.2913,0.6769,0.8723,2.8644,16.6355,27.3608,22.430853
1503,3.4204,3.0697,8.0111,0.6288,1.1109,0.978,-0.46079445,-11.0794115
1504,1.4996,4.5491,15.2014,0.5142,3.712,12.6748,87.62447,759.3444
1505,4.3692,3.2969,0.9977,1.2473,3.7964,11.708,67.1127,351.5135
1506,1.9609,4.5058,4.3837,1.1971,3.8305,7.5959,82.75821,579.18054
1507,1.4838,2.1689,4.0463,0.1569,0.2743,19.2873,42.073997,259.32855
1508,2.2005,1.843,0.665,1.2983,1.1931,8.0094,12.892469,3.6033363
1509,4.379,0.3708,9.7747,0.9502,2.4216,5.2728,45.872185,417.28625
1510,0.7937,4.006,9.2961,1.3499,4.1543,1.6775,104.08081,821.9427
1511,4.5171,4.8369,18.0618,1.5257,2.5462,6.1803,59.92472,609.4516
1512,1.7968,1.7207,7.5194,0.4778,4.1352,16.305,85.624756,611.8836
1513,0.6046,2.4916,4.7524,1.3344,3.0363,12.4222,57.492638,390.7707
1514,3.9991,3.607,8.1386,1.8829,2.4524,7.606,54.19362,454.7702
1515,2.4483,4.5548,13.6005,1.3399,3.0331,8.0698,73.4601,659.6857
1516,4.2845,4.6755,18.3971,0.8633,1.644,7.5577,28.27238,357.3125
1517,1.9779,3.141,15.4123,1.9596,0.2717,3.9494,-2.7420688,60.44938
1518,3.5547,3.5838,3.9428,1.5648,4.8587,18.2682,94.52901,555.3084
1519,1.861,1.0119,13.18,0.546,3.9164,5.3159,100.02243,858.16736
1520,4.8292,0.6273,7.0655,0.2346,4.5005,9.1187,106.93886,792.7674
1521,3.2247,0.9986,4.3358,0.4281,2.2968,14.9192,21.92143,110.68767
1522,4.5226,1.7334,3.2344,1.6002,1.1417,12.1515,5.065868,-2.831368
1523,1.1039,1.1846,14.8285,1.2552,2.1248,8.316,44.606995,459.05984
1524,0.9082,1.637,10.8288,0.1004,0.5841,13.8527,29.337658,264.0564
1525,3.3991,1.1921,15.1486,1.0547,2.4485,5.953,52.43627,528.4955
1526,3.3505,2.2543,2.8456,0.6098,2.0038,12.0731,12.475048,28.250687
1527,4.8177,2.6804,2.188,1.3182,1.4859,1.9991,11.796526,-15.283118
1528,3.3273,0.4696,5.5648,1.8478,4.2703,4.9056,113.767975,821.50323
1529,1.5485,0.3439,7.5374,1.0968,0.2102,7.3364,26.924187,211.26988
1530,1.6633,2.378,3.5199,1.7011,3.5178,2.9407,78.79171,531.60376
1531,4.4163,3.3531,15.7936,1.9043,2.4668,10.8427,61.099014,577.332
1532,2.2795,2.9665,6.4367,1.1313,1.6871,16.6259,21.168932,143.0335
1533,2.7234,1.9975,15.8409,1.3938,2.2014,4.909,46.32365,487.36743
1534,3.4868,1.9273,14.1855,0.3056,1.3252,18.0972,40.47355,384.39972
1535,2.8852,2.4959,2.9048,0.9865,0.1794,16.6953,35.706528,209.28929
1536,4.4817,3.611,19.3709,1.9766,1.2699,10.1818,32.48853,404.03806
1537,0.9163,4.157,15.5857,1.9784,3.1565,19.7149,72.67873,594.6788
1538,1.492,0.199,4.4803,0.43,0.4344,4.6904,57.619186,350.2898
1539,0.5051,2.4201,4.9297,0.9572,1.2734,4.3514,2.281087,-13.7582245
1540,2.1565,2.0327,11.9007,0.4916,3.8631,18.5945,80.48081,627.10956
1541,2.8919,0.4711,19.0837,1.6272,2.0059,11.64,50.464188,532.18317
1542,2.3847,2.0209,17.2543,1.4219,0.5215,19.6481,73.35907,643.0081
1543,4.6907,2.0216,4.2863,0.9912,4.052,3.1031,91.684784,635.4657
1544,4.9125,0.9632,15.6044,1.089,3.4033,13.6532,84.23986,739.5599
1545,4.1139,3.7263,18.2033,0.762,4.3273,11.9488,113.55252,984.8995
1546,4.9514,2.1963,7.6839,1.067,1.6365,18.0772,27.710842,198.8934
1547,2.9409,4.1688,8.9231,1.7407,3.9525,6.0638,102.54591,806.6511
1548,2.4743,3.2858,3.8097,1.2957,2.9934,11.8732,52.289085,330.79596
1549,3.8707,1.4251,18.6428,1.2689,1.8049,7.7125,37.246346,431.08234
1550,4.1885,3.5989,12.7282,0.7807,0.1317,8.757,12.348162,145.65508
1551,1.8437,0.8302,3.1321,1.9982,4.7203,11.2845,117.167854,765.6368
1552,2.2088,3.3333,9.958,0.5231,3.4729,7.7798,78.60525,651.9567
1553,3.5334,3.2998,7.0752,1.8415,2.6123,6.6548,58.007736,467.50436
1554,1.7814,2.7062,13.5676,0.4184,1.3984,11.6226,23.219503,285.57147
1555,0.7731,3.8375,9.0143,1.1253,4.6142,10.2796,116.58021,891.12366
1556,0.6107,1.9702,8.0415,0.2184,4.0704,16.9731,80.559044,579.9914
1557,3.5999,3.7313,17.3025,1.0082,1.951,5.0861,34.46882,403.54077
1558,1.7075,2.5528,3.0456,0.7404,2.7926,13.8691,35.271473,173.78554
1559,1.0305,3.854,15.3405,0.2272,3.7549,14.7167,85.196625,733.6447
1560,0.6949,1.7022,5.2198,0.7348,0.2926,3.73,57.21824,357.66953
1561,1.0644,2.6417,3.8686,1.7,1.2819,16.7456,14.803919,46.676456
1562,4.7247,1.1526,7.5509,1.2526,2.9403,8.7168,66.181206,527.7287
1563,3.6321,0.1688,19.135,1.7382,2.311,3.5577,53.48381,573.65717
1564,2.2233,4.7624,2.4805,1.1566,1.3707,13.4247,4.734664,-28.127579
1565,2.2628,3.3398,18.5698,0.6575,4.6073,12.9234,121.7336,1045.0845
1566,4.3603,3.0591,17.2386,1.0556,1.424,13.5378,36.291496,410.1826
1567,0.7244,3.2462,3.188,0.1859,2.1322,10.5435,14.756456,60.361317
1568,0.5298,4.4476,15.2788,1.6519,0.1406,1.9866,-1.24608,64.10372
1569,3.3695,0.9679,1.664,0.2898,4.0539,12.0072,73.952934,421.48853
1570,0.86,1.3244,6.1152,1.1683,4.354,17.3133,92.12309,618.1608
1571,2.0359,2.6785,8.6797,1.4937,2.2736,12.0352,43.660004,368.8286
1572,3.8534,1.7931,0.5399,0.813,1.1261,5.3499,28.20235,80.63622
1573,2.8536,4.9359,5.1778,0.3339,3.1675,8.8475,54.191883,388.30008
1574,3.3977,4.5301,16.3037,0.6627,3.2007,14.2966,71.944,646.97906
1575,1.2852,1.4071,3.8987,0.9413,4.0056,9.0459,90.031494,616.61127
1576,4.644,2.6536,14.6381,0.8963,3.3426,19.5787,71.06636,579.9817
1577,4.193,4.8583,6.3979,0.1885,2.5028,7.1837,34.25504,274.4304
1578,1.7022,3.4382,2.065,1.4413,2.4209,13.3348,26.976963,90.2814
1579,0.5523,4.1844,3.1029,0.2371,0.8687,6.9636,12.895315,62.870182
1580,2.0522,1.8056,6.9156,1.1935,3.2863,18.69,55.901543,362.41342
1581,2.0283,4.8471,15.9679,1.1998,2.2901,4.9364,46.611862,491.23444
1582,4.2681,3.6492,11.3659,0.1697,4.4347,2.6108,107.10852,877.03674
1583,2.0228,4.42,7.0644,1.609,1.8885,12.882,26.690025,214.16266
1584,2.7298,1.7945,5.8349,1.2845,4.4135,11.8404,106.84568,754.7713
1585,1.1501,4.1268,2.7897,1.47,4.6545,12.9298,97.63678,602.65454
1586,3.346,4.7978,7.7892,1.852,1.4113,13.7802,20.926165,186.31929
1587,2.8439,1.8008,8.8647,0.5372,0.4236,12.5627,24.135685,205.27083
1588,2.3164,3.5721,5.376,1.2969,2.7537,2.4332,49.833782,363.1848
1589,4.1227,0.3706,5.7206,0.521,3.0772,7.2419,61.10892,460.29797
1590,1.0338,1.307,7.555,1.362,1.4278,8.5419,12.785313,139.85689
1591,1.2663,1.6483,19.4271,0.8138,4.797,4.5753,134.53676,1192.4402
1592,1.9258,0.8582,7.0083,0.354,2.6988,11.1625,46.11724,366.8709
1593,1.9605,0.7519,11.0679,0.15,3.436,4.9777,76.429276,655.6186
1594,1.8489,3.3622,9.4026,1.7997,4.1373,8.5069,109.724495,859.84357
1595,4.9981,0.9117,19.2305,1.7395,4.702,11.8529,135.51567,1160.2421
1596,2.9435,1.8089,9.708,1.1082,0.8622,14.5114,28.380535,254.79082
1597,1.7941,4.5003,6.6828,0.3445,4.7751,4.0299,111.38641,822.20184
1598,0.8385,3.935,6.5104,1.7187,1.9742,3.5384,28.405386,234.50685
1599,0.8814,4.5023,11.0022,1.9991,3.3017,1.4368,82.3564,704.01886
1600,4.5962,4.9802,15.9411,1.6944,2.5943,3.0768,59.254673,593.9572
1601,1.7602,0.2901,7.9153,0.9804,0.6761,9.9236,6.530906,62.318447
1602,1.6507,2.9857,12.2591,1.7707,1.0767,5.9949,10.127096,162.32478
1603,3.1449,0.9517,14.2731,1.7976,4.5736,10.2911,129.97809,1068.227
1604,1.1518,4.1272,8.6621,0.807,4.4007,10.147,106.39192,812.87115
1605,1.5022,4.2531,9.2146,0.558,0.2072,6.1962,13.213404,127.27842
1606,4.4862,4.3414,16.5765,0.6117,4.8562,13.6459,124.79349,1039.6162
1607,1.8764,0.3437,6.7005,0.9196,3.7518,1.0154,87.55774,648.0691
1608,2.5117,0.1588,8.7066,0.1087,4.6657,8.2677,115.87935,890.7114
1609,2.3534,4.7934,2.6846,0.5236,2.897,2.9739,41.14786,238.3224
1610,2.4794,0.6115,2.4986,0.6144,1.8677,7.1405,11.211163,23.183146
1611,0.6587,4.374,6.4599,0.9599,0.9575,5.3332,-1.6495249,-5.7333584
1612,2.284,2.2967,7.8709,0.1629,1.9789,4.8308,16.755451,162.53018
1613,3.4386,2.6757,6.6742,1.7854,3.4493,5.5056,85.646835,650.90045
1614,4.334,4.238,14.7962,1.1211,1.9867,16.0196,43.09833,416.06732
1615,1.3335,2.8232,5.3899,1.374,3.338,9.5639,73.558975,532.252
1616,2.7943,1.1326,4.8236,0.8405,1.8823,10.6982,16.871468,116.342705
1617,4.7083,2.8692,14.47,1.8196,0.3687,16.5233,56.42504,499.29187
1618,2.1119,2.383,18.4431,1.2735,1.2984,0.7014,7.110749,184.7064
1619,3.5344,0.9682,19.9174,1.4056,1.3717,18.8433,53.479576,536.5783
1620,2.7987,0.2014,17.3409,0.1583,1.8531,9.3076,31.737465,379.1407
1621,1.562,2.0236,17.5323,0.8131,2.9305,15.8266,67.94643,624.618
1622,2.9063,4.1208,11.1322,0.9631,3.5606,11.8038,83.05587,681.9501
1623,4.1718,2.7589,5.5876,1.2354,2.7143,7.5371,52.881485,402.2693
1624,2.0677,1.5062,17.2501,0.4982,2.6858,0.6775,50.360943,536.25195
1625,2.324,4.7325,4.6849,1.4643,1.418,1.1879,6.9515357,3.0813065
1626,1.0169,3.7789,10.0304,1.0866,1.4985,0.949,5.7932143,80.93788
1627,1.0404,0.1462,10.9243,1.6374,2.5545,14.4797,56.2238,475.70947
1628,3.0678,2.2247,5.7888,1.9251,0.1785,0.648,79.95888,430.79272
1629,3.2178,2.9409,1.763,1.1221,1.5301,12.1736,5.5724673,-35.489006
1630,1.9943,3.7174,7.1105,0.2269,1.1428,10.5159,2.2289267,44.378696
1631,4.2777,1.8517,8.8711,1.6498,2.462,14.8089,47.751076,378.89682
1632,1.5963,1.6386,15.3988,0.1881,0.2875,16.5487,59.29815,522.2515
1633,3.8647,3.5043,1.5848,1.0998,0.4242,4.3434,79.9023,418.02747
1634,3.9336,2.751,11.7491,1.5067,0.9079,16.2719,37.068123,336.61954
1635,1.2336,3.7512,7.4707,1.7022,2.8383,18.1412,46.97387,308.06543
1636,1.8595,2.5886,11.7421,0.2019,2.484,6.281,42.23811,414.33685
1637,2.3796,2.5309,15.6992,1.6983,2.2105,7.9651,51.244484,516.7253
1638,4.4321,0.3128,9.2635,0.1273,2.122,5.5222,23.588345,236.6667
1639,0.8688,4.8819,19.2565,1.5539,3.4706,12.0441,90.797165,822.65204
1640,4.465,1.2379,7.0518,0.8835,2.8567,9.2884,58.414032,462.20087
1641,1.0748,3.8324,17.9851,1.1969,3.1155,11.435,77.917725,722.0745
1642,1.6271,1.9053,7.4816,0.5103,3.8578,12.419,85.384125,639.33136
1643,3.9678,3.6593,3.9172,0.6599,3.6938,2.445,72.41881,489.8246
1644,4.0494,0.2743,9.3797,1.249,1.6793,6.0748,20.272602,215.57301
1645,2.9845,2.3905,8.9859,1.5784,1.4477,14.3031,26.85857,244.79701
1646,3.5837,3.4341,2.0295,1.0666,0.2085,13.9475,34.978172,185.85338
1647,4.6102,3.9815,17.8914,0.2357,2.0411,7.6956,34.6526,403.10446
1648,3.5597,4.9932,9.1469,1.1181,3.5098,3.0762,79.731575,650.121
1649,4.3562,4.7931,4.3098,1.1233,3.6551,5.9836,75.96158,532.12665
1650,1.6337,4.641,10.8555,1.6263,0.1295,15.5214,52.173515,436.81677
1651,3.118,1.8844,7.4483,0.7117,4.7326,8.7932,118.05893,877.0295
1652,0.848,2.9535,11.8902,1.2931,2.1856,5.671,42.20986,418.58582
1653,2.2734,4.7781,6.1246,1.0151,2.8073,3.1863,49.353874,379.2038
1654,4.2511,2.1265,9.0635,1.2699,0.1753,14.1119,43.136826,343.4271
1655,1.3655,0.8931,9.9925,1.2971,2.7005,11.3714,60.101753,512.8005
1656,1.7142,1.4071,18.3908,1.6693,0.2017,11.9448,40.588768,414.43964
1657,0.519,4.1948,3.2713,1.2714,2.4281,5.0277,36.252823,231.80922
1658,3.8375,0.8372,18.5342,0.2084,4.0601,7.2891,104.68048,950.2507
1659,2.3042,1.6143,14.2628,0.4211,3.7221,6.8902,92.49684,813.51825
1660,2.2053,3.5131,14.6689,1.8987,3.0951,6.752,81.90773,742.29285
1661,2.0959,1.2102,7.8959,1.1473,4.406,17.0807,99.43549,708.0694
1662,4.579,2.1598,14.7325,0.6176,1.432,16.0797,36.085716,374.47275
1663,4.3148,0.4852,10.0999,1.1029,4.7695,19.4974,109.56822,795.9283
1664,3.7072,0.1948,17.8051,0.3719,2.2821,15.2652,51.797028,524.41284
1665,2.6041,0.6246,3.4098,1.942,0.985,10.1232,3.455885,-3.9136906
1666,2.3772,3.6632,19.5514,1.3878,4.1304,15.3341,107.43292,929.5252
1667,2.1246,0.1815,4.917,0.2642,1.2181,8.2269,-0.1590445,-21.458445
1668,2.4521,4.4938,16.3053,1.7521,4.6124,18.6033,114.445114,916.5153
1669,1.4126,2.8129,10.4217,1.2803,4.6471,17.5272,109.43988,813.3919
1670,2.612,1.7176,8.8257,1.1596,3.2802,2.4116,75.62406,611.58405
1671,2.9489,2.0233,8.6397,1.2316,3.1684,2.7341,71.91138,583.2387
1672,4.5928,4.9934,12.8485,0.7433,4.3508,10.8779,108.31433,886.94696
1673,1.763,2.396,19.7391,0.9471,3.4484,10.7618,89.00609,830.42755
1674,2.0144,4.3013,1.2657,1.0839,1.6269,2.6543,13.94347,-10.406146
1675,3.5087,2.9748,19.6709,1.645,1.5469,11.1789,39.104996,454.6366
1676,2.0544,3.3701,10.7035,1.4394,0.7661,19.7257,56.080376,432.1321
1677,1.7265,1.7687,5.2506,1.8405,4.5191,5.3424,118.32277,846.4932
1678,0.6473,4.343,14.6457,0.6343,4.4903,2.2786,115.894104,998.94025
1679,0.6451,1.8629,17.6993,1.0957,4.837,16.2982,126.98543,1052.7018
1680,2.1754,4.0601,14.0771,1.4323,0.6206,2.8122,-5.271093,40.357086
1681,4.3255,0.1554,3.0939,1.6394,1.0076,11.4684,6.1712785,4.301469
1682,4.3155,1.072,15.2901,0.4537,4.4003,6.6426,116.47985,999.9891
1683,3.7052,3.3416,18.17,1.6022,4.5747,5.6401,129.6811,1135.9299
1684,3.4334,4.0076,14.3302,1.8709,1.36,3.2295,15.622562,229.03593
1685,2.8125,2.8465,4.2794,0.295,3.6589,6.0578,72.1754,507.53217
1686,1.7118,0.6922,3.4863,1.6285,2.9799,16.8473,44.763412,212.53485
1687,3.6898,0.5136,13.667,0.4138,3.0856,2.2712,66.17676,618.9487
1688,3.3077,0.735,19.5893,1.6785,4.0372,5.9233,116.64528,1057.0316
1689,2.3761,3.3252,7.9308,1.3557,4.9716,14.707,121.360214,873.74994
1690,1.9179,4.4572,12.3709,1.6458,1.3615,14.1346,31.104733,316.48505
1691,0.9803,2.2723,6.1312,0.9483,0.616,12.1479,14.707241,113.744354
1692,2.872,4.8705,9.2916,1.5771,3.3419,3.679,79.55998,654.5535
1693,0.9801,1.9256,11.0035,0.9161,0.5931,4.9097,-3.5080876,12.324577
1694,4.8777,0.1759,15.7734,0.6577,2.1875,4.644,38.89993,426.91486
1695,4.6025,1.5594,16.9699,1.2374,0.8216,10.7846,23.467896,304.05817
1696,4.5248,3.4209,19.0296,1.1945,0.6802,14.0238,36.62784,418.07208
1697,4.2708,1.12,1.2319,1.2227,2.8615,1.0194,45.570652,224.9638
1698,3.5542,4.5665,5.4684,1.5315,3.9823,11.6782,89.00609,622.31134
1699,2.9396,1.5124,12.9327,1.0647,0.5455,2.2768,-4.4646153,17.04756
1700,1.3702,1.2703,5.0202,0.7568,3.5767,2.4965,76.439026,542.24786
1701,4.9871,1.2536,6.5662,1.8301,1.0536,17.05,31.028765,203.61655
1702,1.3705,2.2425,12.238,0.8004,2.955,18.9971,58.2724,468.8069
1703,4.6164,0.1496,1.5025,1.0812,1.1358,16.4415,13.197699,-0.5548904
1704,2.2742,2.6102,19.3382,1.727,1.0547,4.4761,13.565142,251.86873
1705,3.1204,0.6143,4.162,1.1959,2.0058,4.3585,23.169128,142.38011
1706,4.7485,0.6407,19.052,0.8003,0.136,3.7249,-1.8224108,71.61775
1707,2.2811,2.2461,8.517,1.674,1.5393,7.3429,19.9464,207.20879
1708,4.1544,3.719,15.4553,1.0744,3.1033,17.914,67.44326,576.1705
1709,3.0691,4.9318,10.5218,1.5401,2.7539,6.4482,62.705772,550.70233
1710,2.1952,2.1808,10.4034,0.951,3.0081,9.5957,68.1491,582.2248
1711,3.9733,3.8477,7.6327,1.0426,3.9937,4.5158,95.86739,736.24286
1712,0.6786,0.4916,9.3085,0.5745,1.3926,2.6649,1.399008,27.87272
1713,2.4915,1.0182,15.1772,0.7761,0.293,17.3778,66.99067,574.5317
1714,4.2852,4.6616,15.2574,1.3316,0.8069,15.5206,36.00467,374.43427
1715,2.1175,0.6781,13.0704,0.1889,3.2163,3.114,68.896034,631.9435
1716,4.654,0.725,10.3134,1.0331,0.3729,4.7823,5.3818927,71.38129
1717,2.7323,1.3114,13.3912,1.6826,1.7855,4.0957,31.39152,347.37775
1718,2.6428,1.9456,17.8585,0.1621,4.4268,9.3756,115.42762,1012.7187
1719,0.6765,4.9915,1.4632,1.1202,4.372,3.3424,91.06767,564.2424
1720,2.9418,1.9845,19.2572,0.437,0.5354,16.9963,55.911137,545.1224
1721,2.345,3.6602,16.943,0.2737,1.5283,1.9285,8.286797,189.01102
1722,1.2857,4.383,19.1282,1.2089,4.4005,7.0032,120.64722,1075.2727
1723,3.8074,1.231,18.2265,1.6358,2.5329,1.9952,57.884365,603.2254
1724,4.2549,1.329,14.5677,1.5924,4.8115,8.1389,137.21687,1131.4844
1725,2.7675,1.7498,16.1324,0.1997,0.2492,14.2893,46.969246,438.6161
1726,3.1933,3.4463,12.2559,1.7867,0.2878,6.2877,0.9097645,59.076912
1727,4.7773,0.8955,10.6305,1.961,3.2096,12.309,81.78352,668.8598
1728,1.4683,3.2428,16.2965,1.1714,1.0628,13.2247,30.910866,363.2229
1729,1.6697,2.4887,3.7725,1.5186,2.2053,0.6789,26.482666,135.25377
1730,0.8013,1.226,14.7717,1.0268,4.7703,8.5168,132.29198,1100.7625
1731,0.8171,2.5168,13.8054,1.6936,2.958,10.7939,75.21861,666.9411
1732,0.7242,2.9217,12.5579,1.7551,1.6468,12.5858,35.40087,357.6228
1733,4.2092,4.6303,18.159,0.5009,1.516,14.3556,36.894146,423.66876
1734,3.9371,2.7719,19.4933,0.2163,1.7166,3.7858,20.101143,307.53998
1735,4.279,4.4483,9.5633,0.4192,4.5204,14.3033,102.79115,775.88116
1736,0.575,4.7064,5.21,1.0616,3.0901,14.0371,49.966087,325.06885
1737,1.1301,4.8233,11.697,1.5105,3.5558,0.7333,85.89458,738.01044
1738,1.0356,4.8673,10.0249,1.6383,3.7443,9.6006,94.48973,758.4277
1739,3.4197,0.4313,17.2718,1.6734,4.6214,7.3771,135.06339,1156.4207
1740,2.977,2.253,5.9599,1.2549,2.2192,14.3463,30.85519,214.41786
1741,0.725,3.7389,11.9547,0.3476,3.4506,11.4507,76.445816,648.4743
1742,4.9336,3.3561,19.7729,0.487,4.1144,8.0765,107.06191,975.4986
1743,2.8867,0.7318,16.8459,1.8685,2.4469,17.1384,61.038094,558.7424
1744,2.6305,1.1922,9.4575,0.621,1.2524,13.4977,20.423706,204.2606
1745,0.9738,3.2796,2.1802,0.2477,1.3643,8.1573,4.223626,-22.96536
1746,1.7311,0.6312,6.9475,1.1362,1.1456,2.5505,0.33238173,-16.814686
1747,0.6975,2.3136,19.5313,1.3392,2.5453,12.668,63.39258,625.3738
1748,4.9978,3.5483,4.146,1.2954,3.7357,6.0197,82.23958,572.92865
1749,4.6858,0.1247,15.9497,0.9693,1.6897,9.3816,31.440119,363.22656
1750,3.9302,4.8456,8.2334,1.8569,3.2427,17.359,61.051292,432.39554
1751,4.8809,1.823,2.9442,1.7362,1.2924,14.9724,8.866585,-0.38367927
1752,2.6454,1.0132,11.5721,1.7937,4.3866,6.4208,124.06353,1001.1407
1753,3.0851,0.3403,17.9006,1.7697,0.1619,9.4434,26.737297,296.53387
1754,4.7131,0.1045,9.2935,0.1743,4.4847,9.1426,110.48538,860.6739
1755,3.0004,1.2413,14.4576,0.9436,1.1489,4.6584,6.3247027,145.60953
1756,1.6741,0.5069,14.0349,0.5555,1.4752,12.0206,27.805477,323.1731
1757,0.6,3.6411,6.8982,0.1152,4.391,15.4735,87.71353,616.17633
1758,1.5787,3.3793,2.5428,0.1942,4.8544,13.0942,94.03508,569.5077
1759,3.7247,1.198,17.231,0.7711,2.2677,3.5638,42.059624,466.40912
1760,3.7603,4.8962,6.4205,1.0947,1.2785,14.2367,12.067604,100.427414
1761,0.8698,1.1999,3.7741,0.7365,2.3175,3.4317,28.202562,168.43974
1762,4.8023,3.2475,1.9362,0.3277,1.191,9.6384,7.9397807,-7.8702765
1763,2.9877,0.5988,6.9008,0.5014,1.4659,14.3,17.854206,149.84048
1764,4.0684,3.3803,16.6489,0.1798,3.6888,1.159,85.11481,800.64545
1765,4.6405,2.9078,9.3985,1.6475,3.4388,11.9307,83.73485,663.11273
1766,4.2742,1.837,8.7071,1.082,3.6681,7.9905,89.72343,712.1496
1767,4.4793,3.5932,17.3345,1.1589,0.6817,11.0242,22.60563,299.8816
1768,2.3507,3.8066,10.885,0.6618,2.6895,19.8845,46.730255,362.10266
1769,1.2081,2.025,14.0483,0.783,2.6391,13.3409,56.979427,525.4692
1770,1.6544,0.3645,16.055,1.6268,4.0779,14.3195,109.59836,923.80426
1771,1.2931,2.2945,5.6336,0.6115,4.5251,4.4202,107.62906,776.6321
1772,4.7926,3.2035,6.8237,0.4932,0.6811,17.3556,33.281105,228.25342
1773,3.3389,4.2201,18.5219,1.8016,2.0652,9.895,49.08208,516.1152
1774,3.031,0.7232,13.9136,1.6468,0.2101,11.1584,32.321693,307.14224
1775,1.2805,0.9311,0.7711,0.1305,2.8613,10.5075,34.005157,132.41377
1776,2.3422,1.675,3.354,0.9353,3.6622,18.6047,53.807106,248.77342
1777,1.569,3.4656,8.3024,0.9787,3.2663,14.0916,66.07587,506.43497
1778,3.1617,2.5625,19.0806,0.5139,2.0614,10.7746,43.62652,479.0033
